id,value,answered_at,user_id,topic_id
4d72d9ed-e4a3-4341-9965-40b627a96fdb,1,2024-10-26 06:02:28.000000,b684b252-e50e-447d-8251-0f8dec2a1d98,1
a464d799-dff9-437b-a629-8b7d10870fda,1,2024-10-27 21:08:10.000000,3abada4b-8394-43b6-8d1c-b81ece037f6a,1
c08d6bb8-1aff-4b0c-abc7-120b0ea703f2,0,2024-11-06 22:37:37.000000,713a8007-808e-43df-a335-d0bc80a9b290,1
51f2f4b1-df6b-4e36-bc4b-6b248fdc4056,-1,2024-11-20 12:00:43.000000,0c90c563-24d5-48f8-9209-d26fd755d7fb,1
cb3cb14b-075a-4465-a7c3-80cee57977a9,1,2024-10-28 09:08:25.000000,6c9a0aea-3888-41d3-92cc-7bb8dda10533,1
c190d90b-122d-4617-83b4-59d7c8c56c8c,1,2025-01-02 21:09:56.000000,9a42e01f-9735-41a6-b77e-3c6b79fd3e8e,1
ae461964-943d-4cf5-854b-6e82798992a0,1,2024-11-02 20:10:18.000000,0922670b-1ebf-4900-9a62-723bcba0ea9a,1
60c085bb-dfb2-427d-a1b9-75e76eb932f6,1,2024-11-17 18:49:40.000000,490c1e92-46a8-4e5e-94d5-c69a8562e732,1
81565193-8b6d-4638-9b51-a5de3f4597c7,-1,2025-01-08 22:01:49.000000,0eea5180-d20e-4865-8e00-fd0dff9b8b01,1
a849d178-aa06-4714-b141-5912bd3674ad,1,2024-10-18 13:02:23.000000,4749b225-8ff2-433e-825f-397351fc71d5,1
9cceb5a3-2752-47b1-bb0f-6c38bfa1de27,0,2025-01-01 16:29:37.000000,40cc7ad5-cbe9-4297-bc23-de348a38676b,1
9251baa2-3419-4015-ae7f-713106c7fd6c,-1,2024-10-18 07:31:43.000000,5b4f12e5-2312-4c07-b591-3f4d109ac764,1
400398a8-e0e0-4043-b8d1-68428cb4b4a3,-1,2024-11-23 04:33:55.000000,9bd1df7d-0f06-45e9-a78e-c3c6e8294a33,1
31b0b6ad-3cb6-4b2b-ad7f-d720e4d589b9,0,2024-10-21 15:28:37.000000,14bb2120-efcc-4b0a-bd26-64f8f9a1b298,1
6d98c74c-eab3-4943-9d01-068501e54936,1,2024-10-25 12:21:12.000000,4f2fbd87-610e-4ca4-9eba-e8f57f787793,1
5b26d700-b76f-4a7d-b5d2-4da11b566b50,0,2024-11-08 18:10:14.000000,01f7cab7-cb51-40f8-bd07-cf1e4d720272,1
a734b36b-3da6-4c5d-a40c-21768b5485df,1,2024-12-13 05:32:30.000000,32e26ee9-bc2f-4ba9-af44-91e9b695a439,1
1377f4e0-09e9-43c6-86e2-44a78d18c80f,1,2024-12-05 17:45:33.000000,0eca9042-4d19-4012-bd57-b5b1eb3e0dec,1
2424caa5-c691-45e7-8bb9-4133e5bc88d9,-1,2024-12-11 07:18:38.000000,59818692-5df3-4375-a9fa-7b4da646f96b,1
1194e27f-2ee9-4d4c-b8d4-5d723297f738,-1,2024-11-06 20:27:18.000000,7fe30f26-79c2-465e-a203-556067f51904,1
f5aefcb7-d83b-4d1f-a8ec-4d300dfb25ba,-1,2025-01-04 18:08:08.000000,05cdac88-c507-4780-9a8d-bb309e51ebb7,1
9b1638c3-e1ca-4997-91c6-879ca4ff4255,0,2025-01-04 13:33:21.000000,4f037b38-7119-415f-ba9e-bde1064ae605,1
07a167c9-3232-4369-808d-7871d6a9527a,-1,2024-11-20 14:52:35.000000,0bf141e1-3f70-4ce6-aab3-d36262a20876,1
8562fc1e-f23f-4234-8b8c-c01424ab079d,1,2025-01-07 12:07:39.000000,7f0b77f7-c932-4b71-9f3a-2e3809d3b8c4,1
c66ee15a-b45c-4d4e-a5e4-e42d4f198085,-1,2024-12-23 10:33:29.000000,7b072c39-953b-4580-bde4-d76b3027700a,1
713eec5f-0d98-4e48-84fa-d47cda84e402,-1,2024-12-21 02:55:01.000000,59a01055-19b3-42f7-91d4-9abaa355d1d0,1
ef8ecf45-27f9-4cdb-a746-fedb8c8c205e,1,2024-11-18 14:47:59.000000,57b797d8-24af-4440-a7b7-892acd1a46d1,1
c9cb0084-3667-4d2f-afde-bf41bda4206c,1,2024-12-27 23:17:58.000000,898e113d-758e-49e0-be7e-c0c53d4b8482,1
79ddb2cf-6c4a-4e9a-9540-184015febfeb,-1,2024-12-13 19:11:41.000000,e9f92d1c-cf86-472e-b4d8-2907ddbb36ae,1
04c372d8-88a7-438e-b568-b1f093a2f702,-1,2024-12-06 20:35:23.000000,ab746d3d-88ce-4de4-8448-995c57a5b553,1
d08af446-68e7-4667-bfec-aafbafa2a2d5,0,2024-12-23 03:32:33.000000,f8a732ba-89ed-4993-b598-6c7d5e129064,1
f93f68b4-2d10-4b73-991a-83786e2fd3e8,1,2024-12-27 01:21:15.000000,7e1ec014-3ce6-4a3c-a3a1-479a59431ae5,1
f697f88c-5562-4cc1-9ce0-681cf1d0381b,1,2024-12-23 19:31:08.000000,c6b93dfe-998f-4546-b3d1-f4b620f884b1,1
5a3ef961-1fd8-48c7-bbcd-5958055eeaa5,0,2024-10-31 20:42:08.000000,34b65702-bf7d-47e4-af3a-d03f07653058,1
2821818e-cc69-4e7c-93d6-cd1bec4f7f98,-1,2024-11-09 14:35:29.000000,795e8c96-f7ca-4a08-b290-1e8758262355,1
7242d813-6a25-4be7-9b73-1eea8739d890,1,2024-11-12 12:25:58.000000,0997edd3-adc9-4b84-a0a7-944397565207,1
47e4d3c5-3ccb-495c-b9c3-45011dd858fb,-1,2024-12-19 19:58:46.000000,4bac5b65-fddd-487e-86c3-52f5346bddc9,1
8f1d1bfc-c4c0-494b-b8df-0230894a596c,1,2024-11-03 19:44:06.000000,e6b691e0-1887-468a-b1e1-d7fd08fee7ff,1
d267a224-10d6-40ff-ac7a-e11eb3e440a2,0,2024-10-29 23:37:51.000000,c774939c-b95e-463b-ae94-99c72363b0f9,1
518c1f14-90dc-4641-bc59-1f9c82541909,1,2024-11-09 11:56:15.000000,9cefab18-4445-47bc-b6db-88df71efe87d,1
859be468-8ebe-4864-b208-bcc36fc01152,-1,2024-11-30 10:30:15.000000,e58ce7a0-1ef5-40d1-8fd8-d0830bdf1a5c,1
93ace6af-bcf8-42e0-8819-27df7e852ce8,0,2024-11-09 09:53:18.000000,a924394b-0b33-4115-b52c-0db017ef9b7e,1
60f3c766-df5d-4014-90a2-249df8bec199,1,2025-01-08 01:04:00.000000,4fe4cba4-0597-4e85-8245-2284b1569e08,1
1d9a7ee9-ca27-48cd-9836-85a783857da7,1,2024-11-18 22:46:34.000000,e4a19861-db1d-4581-b687-1748bc7d6570,1
cac72609-33f9-42fd-b797-6f64c94f316b,1,2025-01-08 21:07:45.000000,72a01497-4b34-4b48-a4bf-00b97ed4bab5,1
262cfd22-9ad7-425e-9666-6c1488a302c8,-1,2024-10-27 21:57:59.000000,0449a738-c82a-411f-99ea-45e24ecea7a2,1
3fc79b1f-e5c8-4c9c-a298-a67b922dced9,0,2024-11-10 22:43:31.000000,ba1e4ca9-1cf8-433e-b438-1db894ba884a,1
88ac8856-a9b6-4dd4-a526-ddc628099657,-1,2024-12-22 15:30:57.000000,f3b276e1-fc47-4f7a-8f25-e4c1bd0d2c5f,1
ab742b8a-9bb4-4f03-8086-15d164556370,1,2025-01-09 20:23:15.000000,2bfac86c-a1f8-49ad-ab5a-3b730376e033,1
47630ac1-ed4b-4f5a-a9bd-7300e2c7bc2b,0,2024-10-30 12:02:23.000000,2d87cdbe-dff1-4fed-b6bd-a23cd0916b1f,1
9fe6364f-d956-4dd8-8ab5-d44ca4532fde,-1,2024-11-11 10:04:40.000000,c6f4d8a4-8dda-4d5b-8451-d1aed14dba54,1
6361db2d-67a7-4c62-8a6a-7372cf508e7c,1,2024-11-21 16:15:47.000000,69945932-59e6-4c57-b75e-7ff4e7443cb4,1
c2eb7dea-fe7e-4b97-8299-991ec145dbd8,0,2024-11-01 10:29:21.000000,e3f3bce9-58b5-4872-ae51-894cec9acd3e,1
98347902-feb4-4461-9602-1cb7c03b9f1b,1,2024-12-10 13:12:32.000000,2117c5bb-2251-47ba-9e7c-5f850046efdc,1
4ef3f116-612d-4670-96b2-1bb2b3232937,1,2024-12-13 07:02:27.000000,cf86f134-bbda-4b86-be7f-bc877e1d42c5,1
0eb1f3a6-0465-4228-9ca3-95552e54206a,1,2024-12-09 02:54:31.000000,693146c6-9ce3-4120-9a06-c2e2ff21f260,1
ba332a37-eb11-4dc6-a2d0-294eb3d56dfe,1,2025-01-09 13:21:03.000000,9f841d18-33aa-4221-ab7b-f03d6edb0478,1
b15068c5-6dad-4ec1-aa75-de69cd6f827d,1,2024-11-13 00:18:16.000000,82579831-dc47-48b2-9c99-61799a5921f6,1
bf394674-a56c-4b22-a1fc-a474d39d8bb5,-1,2024-10-27 22:08:04.000000,a72ebdc8-5cc8-4035-9205-f24355ce7c3a,1
049cb105-eea7-4d75-83f7-f03991fdb16c,1,2024-12-25 16:41:41.000000,d8b39286-67c7-4c0f-a598-398f7c97f4d5,1
771e2acd-8beb-4e61-b2c4-46379e73306a,0,2024-10-26 16:02:12.000000,77171fdb-bdf7-4eb4-aeda-4dc2a7a422c3,1
2557bf1d-5064-43c8-bac7-7d2ac0948a55,0,2024-12-07 15:15:41.000000,4ca94774-06a9-464a-914b-2f737af14813,1
0c82a442-60d2-4ba7-b84f-302736dd545e,1,2024-12-13 02:40:38.000000,f76880b9-9c62-4738-89a8-866dc7e60526,1
2c2f9043-3e9b-4948-8c1d-088c9e87a435,1,2024-12-01 13:53:17.000000,01cbae70-05f7-4473-9a24-5ee9cc7a236f,1
5ad33b19-2f24-4a86-a7a5-7ec699674845,0,2024-11-10 21:43:16.000000,345bea14-b0cf-4081-ac3e-2ac48c0775c0,1
21a36779-263d-4023-8e35-0147c562e846,1,2024-10-20 07:30:56.000000,9e385e86-87da-41be-a575-908337a18a70,1
0f54cdc5-b247-4d55-a53f-35182ca2d6e4,1,2024-10-27 08:39:55.000000,54890d0a-cc70-4f11-87b7-d0aac4ca5886,1
b808d3d7-0d00-4e8b-a890-03b207ab2a7a,0,2024-10-24 12:58:56.000000,14ad33b6-d7f5-4af8-8e2c-a2f0eca0e713,1
b36bb11b-b7b0-4345-980e-d34020c409ef,-1,2025-01-08 11:27:15.000000,6bb80cef-33f0-463b-a392-673fa1c482d1,1
bbe3398e-c904-4feb-8920-2da5d7f7f99b,1,2024-12-07 16:59:04.000000,ad2c7bfd-a703-4456-981d-99eeb944e847,1
fa8d9df3-590f-4f01-9b58-b15e51eea231,-1,2024-10-22 18:37:35.000000,ef8149a8-a679-4b21-8e99-0b845e66a578,1
5da0226a-c42b-40e2-ae67-ada941a1335b,-1,2024-12-04 04:06:42.000000,5cdba1ca-d1ed-4fd4-ad3f-856e0cf81b12,1
62ea6b85-8638-4ed1-858b-c495ae76576f,1,2025-01-12 02:38:09.000000,daf1ab79-bffb-42a9-933a-18fd8a509ac3,1
d33ef83a-09da-4091-82ad-5052e6dec564,1,2024-11-12 15:54:25.000000,6cb379d7-d3e2-425f-909f-bb368c391d45,1
9a849c24-1a17-4095-9459-87cf6b21ab68,-1,2024-12-25 06:29:24.000000,3db0986a-6dd5-4917-a8a6-0a88911ec679,1
a7eb63d1-3909-40e9-a322-5933e86fdd63,1,2024-11-29 08:08:14.000000,59031c10-a9d7-4546-ba95-33da2cbbaf50,1
da6fb991-f0fa-46eb-b7fe-e93f1ed300f4,1,2024-11-09 23:50:11.000000,7e78589f-6b85-46d2-a274-e869139794c8,1
c2ff1530-8179-4056-adb7-3756c767f9ff,1,2024-11-26 20:15:06.000000,8c6d5547-9f65-4cef-8e41-a2848704046b,1
80ad052a-fda0-44d7-b301-398077a18003,-1,2024-12-01 03:11:02.000000,eab8a844-3e17-4eed-853b-eef3adb7ba8e,1
b1cf423f-9911-4b24-9981-513d112841cd,-1,2024-12-02 09:22:42.000000,7de2bf7d-8c04-4778-80d2-6f43acad68f4,1
13d83b08-ec5d-4c6d-9996-01b908d8cd99,1,2024-12-18 06:04:28.000000,5e619696-38f2-468d-b8c4-f7ba089cc01c,1
ac889218-9ba8-42e1-ae4c-48ab6dbc1af7,-1,2025-01-11 20:50:10.000000,6a2d1e17-729e-46bb-a1fd-4f2a03f579b3,1
4457f9f9-f026-4921-ac64-44f8e4769668,-1,2024-11-17 12:14:45.000000,7ddc8f05-1fff-4ef5-9f20-bf029368e754,1
0e3565a7-3243-4527-b0a6-43982bac142f,0,2025-01-14 08:57:57.000000,94a057a9-f812-45e6-800d-2a7e9cb68561,1
390d443d-9fd5-4f44-80f3-b36d2e5b2019,-1,2024-12-31 09:24:36.000000,d8da574b-140a-4455-8265-32d8efb5f28c,1
cf0f6186-0f70-45c6-849b-0a85fe13f837,1,2024-11-13 16:09:52.000000,e8b1d005-b646-4fbb-9380-ec30a2e23068,1
a740f54b-0df4-4c55-8270-de1d9db5e6f5,1,2024-11-06 16:18:09.000000,ff6b0385-ef0e-4b77-908d-fa711080ff1c,1
fa074bef-f6d5-43e4-ab18-edb64ca34b33,1,2024-10-29 10:51:14.000000,c05ee859-66bc-416a-95f2-876ae11613e8,1
473c6d29-7cfb-4a80-92aa-45b96e6dad71,1,2025-01-14 18:44:24.000000,c820a6ed-d705-4b3a-a64f-fac1ce7e48b6,1
5758e2b4-5c97-43ca-a52b-0c87856d6943,0,2024-11-13 15:04:28.000000,911457c6-c1b6-4f98-8ba8-f8b4be3baf57,1
8d957c37-0a56-4dbd-a599-32e6ea3b1480,0,2024-12-26 13:04:54.000000,5f088cc8-3eaf-401c-a9c0-d0a64980eaa0,1
0a2d6897-9fce-4071-a661-258b91bdd064,-1,2024-12-06 17:27:41.000000,b2268b57-fa5e-4266-b07a-9d7dddd2c5c1,1
82a3fa38-eb08-4d68-9462-8cf33c29c922,-1,2025-01-15 21:21:08.000000,fb39a77e-edb9-4319-bc90-eb566b2946b0,1
6bad6fff-4223-49fe-a8dd-44534a77afd4,-1,2024-11-26 20:18:39.000000,d87cb9c9-0af4-486a-9d0a-21613135a4c7,1
83c6efb8-921f-4255-9076-300be4147d56,1,2024-12-30 23:54:03.000000,2ee76f84-eaaf-4fb6-9b39-f3e02a3bdd12,1
5c04a4ea-2a54-44b0-9104-a6862c7a35e8,1,2025-01-06 17:46:44.000000,79be056e-1157-4331-9cfc-50a3fbab4f90,1
056816d9-9b96-4384-8d52-4390d2b35b30,0,2025-01-03 20:19:24.000000,604b110e-5c54-4d46-b873-aff47f72213a,1
5407350e-8a2f-497b-9907-d0ed86bf19ad,0,2024-11-13 21:53:10.000000,b433ab46-533b-48b0-81d8-20b42f9105b0,1
847d2326-02d0-4611-8647-4d73e657dc45,0,2024-12-17 15:14:51.000000,ea655b2f-748b-4d14-98ce-c33d5e74d807,1
080089bb-d7f0-4944-ae85-29b3eebd7c35,1,2024-12-28 01:56:06.000000,51fadb5d-4e04-4042-82e9-3c759f04586a,1
55207ccf-f576-441a-9e9b-10f2174c0290,1,2025-01-15 07:47:43.000000,feb0e2eb-0beb-4b86-a61c-d8bf82f7bfe8,1
fe380c57-a6c1-4bd8-b76f-4aeb1e438a7a,1,2024-12-16 01:17:38.000000,952319a8-e0fd-4499-9458-872e9224586d,1
2c0c0135-5b45-465d-8f19-4df63bd59a85,1,2024-12-26 00:20:22.000000,7254edc1-2457-4474-a073-9d5e2a02c78b,1
bf8fba6c-f2d5-4e2f-8aa6-c6f6c4147ba8,-1,2024-12-30 15:55:40.000000,cb31c3df-da48-4a92-9e5d-0c3ed81bc9e7,1
8fed916d-4ff1-4a34-80a4-28c3f0645274,0,2024-11-21 03:16:01.000000,49e62887-9e17-487b-a50d-b352f1007415,1
9491c3d3-6ab0-477f-a31f-c42b2f374342,-1,2024-11-01 11:23:05.000000,55691a10-327e-4b4e-971b-815516cc4048,1
07116932-96ea-4766-87a1-e84b561bfcbe,-1,2024-10-21 12:02:43.000000,7044f974-3ad5-4da7-b9ae-eb97ecea5031,1
91aa02c6-0f84-4d6b-99be-1ac892972831,1,2024-10-26 18:30:06.000000,ff80ad68-4e37-46a4-9c38-cc8b1d21939c,1
35a79295-251e-4422-8974-2b9edb9b1a19,1,2024-12-02 10:03:35.000000,1240830a-f83c-4a6c-a8af-6cd9f64ebde1,1
489970c1-9b76-4483-81a3-e98a936115a6,0,2024-11-11 15:49:13.000000,b5ee76e5-be3f-4268-af3c-15a46e821a13,1
e2593fe9-07af-4c61-9658-2877c7f237bc,1,2024-12-12 20:23:13.000000,91c4696a-f726-46e1-8df0-315efe71d83d,1
a289f076-212a-48a9-8a95-26dd76597fa1,1,2024-10-19 04:19:57.000000,7e6dd66f-05bf-451e-9b2b-1617b39d0d5c,1
e5ba19ba-90ee-450c-89d4-78d46ab5ef47,1,2024-12-29 20:43:31.000000,d5e0a3b3-673e-4c34-9f05-9f8c857a87f9,1
416acc0b-cd7f-4edc-b586-32e9602b80c0,-1,2024-12-31 06:46:00.000000,d9fb5f5d-62ef-4f1b-bba8-f98d450130c0,1
bd73e147-0d40-4eb0-90cf-5187452e4b89,-1,2024-11-05 11:17:12.000000,090d4118-96a0-430c-a676-58e097a18ded,1
cdfbc1c2-b7e5-45a3-baf0-0be6092ffc59,1,2024-12-15 19:12:48.000000,9ce9a1a7-7b97-488e-879a-5bf6dfadeb9b,1
56f430f0-e724-481b-887e-0ec09a06befe,1,2024-10-27 09:26:14.000000,278a11fa-b831-49e1-a6c7-ad97ee159dd9,1
f0d60e72-ef0f-413f-a0fb-5036a2b20345,0,2025-01-06 07:24:04.000000,beadd78e-8ed0-4dba-8633-6854562d7a70,1
d9669b73-0f45-49ee-a07c-a50ddb97734f,-1,2024-10-30 21:49:03.000000,cc28e9f6-5733-4a32-89ef-58940760bdf7,1
d78d7f31-7618-49b8-8579-2a07401c0313,1,2024-10-30 21:14:06.000000,f4d7ef34-76e4-47b2-a55c-429af47a54f1,1
8de4067b-2762-4fa0-97c9-34e70a7b85cc,-1,2024-10-31 19:24:55.000000,7da657a4-30fb-492e-866e-ffbf0f634655,1
6a7a0255-d4d0-496b-9505-1d48b78a9d8e,1,2024-10-28 03:45:44.000000,91451a52-bdf1-4bd4-9b8e-65f540cbd211,1
b86cbfb9-5e1e-46a2-9aaa-105a39218019,-1,2024-10-25 01:21:27.000000,4a716c90-62bd-42e9-bb62-cf395799df9a,1
522039bf-b837-49cd-88f5-e6149d4d4c33,1,2024-12-05 10:08:49.000000,5e5138a6-a820-4061-8e56-3310bcf30070,1
83a36579-50fb-4a13-8fcb-644abf2d12f1,1,2024-10-24 17:00:35.000000,de10a0a2-bf05-4fae-a142-58fdaf034954,1
f3042af8-dec2-4f9c-b57c-5a1336063dfe,1,2024-12-15 05:33:18.000000,ef76b516-507d-4e46-9747-b0225ad923d6,1
a236cf39-6b5c-4f59-bf0a-f07c17e8ab8f,-1,2024-12-06 06:12:14.000000,331a39e2-b96c-4ae1-877a-8654c7a99f38,1
ff713746-1565-4972-85ad-33c3ed2697c0,-1,2024-11-20 10:27:22.000000,cc0ec203-2110-4657-b784-fc6ed05f28b8,1
026bc8b5-9815-4bef-af34-8c166ec67181,-1,2024-12-18 00:29:03.000000,c507cccf-efaa-40ef-859a-e9460d3a9aff,1
6cbd68c7-1771-4fb5-84cc-9f60f38ad0c0,1,2024-12-05 18:43:16.000000,b1254343-c845-46d0-8017-0e4c2288a336,1
4553b836-da5f-4c18-8ff8-7726eb461a55,0,2024-12-21 12:57:54.000000,e1b04e5d-5a23-4b5b-9876-e55f18ecbd55,1
4a0b19af-cedc-4702-b123-fbb0874e2c24,1,2024-12-24 09:37:00.000000,c473e141-213d-4dfc-9f6a-e59e703843d0,1
010b8501-a225-4370-857e-31969c24a7dd,1,2024-12-18 12:11:59.000000,33b9c02f-6224-46e4-836f-a01ec091eb5e,1
6659ea5d-6a79-46f9-baac-07b00d5b8303,1,2024-12-18 02:13:21.000000,64807ad2-cda2-4d5b-9fb3-bd44869aa7ae,1
15c6935f-f98a-4330-ad1d-773369b58c5c,0,2024-12-03 19:51:28.000000,d6b593f3-3c03-44e9-8b3c-cba791baca99,1
1b3dda45-b26a-4f85-903a-4c10eceb70d1,1,2025-01-13 07:31:38.000000,08777d7f-9a99-4af7-be03-d57dab41607a,1
df9434bb-b293-4ebd-bc5c-150c0c2bac85,0,2024-11-20 21:39:51.000000,feddc388-07fc-450b-b515-a76dcd310f6c,1
a8984f8c-5dbd-43ee-8ad3-396a89ec6e07,1,2025-01-01 07:56:24.000000,cbdd14b8-ee6b-47ea-ba8e-572d95a0ff02,1
f5c4778a-1eee-48ac-a1ba-73490f6f828c,1,2024-10-19 15:58:32.000000,c7cc1818-b1e9-46b3-8c8d-4cfb24610aa5,1
716242b0-ff26-44c1-a3d6-d0152ca889f4,1,2024-11-21 05:53:21.000000,a3a37047-d5ba-4ce7-beb1-d295ebea0af9,1
997cfd2b-f332-4131-bed1-cf52c997acfb,0,2024-10-26 17:57:54.000000,f6dd92b0-b54e-4230-968c-5c53ff9e118a,1
0762c918-6eee-4868-ac49-77359d551096,-1,2025-01-03 00:34:33.000000,c6bbcc89-2dbd-4ed8-a269-43de5c4c07c4,1
a7529231-b3ff-4a6b-b525-c74b53fc309b,0,2024-10-29 00:04:16.000000,45b528fb-0ebd-4679-b1ed-4b2e2eff30e9,1
e37a946f-3e55-4786-90c8-8bc87a8a5a71,1,2024-12-22 03:49:17.000000,d246041c-0a1f-4c68-a567-2410697e6e5f,1
9569c279-94c4-4923-a09b-fc2d2240d206,1,2024-12-23 11:26:32.000000,04807945-76e2-439b-bb0b-ba0682c7d701,1
31d39d6f-15b1-4d67-8465-d9d2771ad764,-1,2025-01-06 06:50:30.000000,ae7a2995-b027-4255-9535-6aa12e44993d,1
b0f70e65-4743-4453-a9c1-0af930e4ab9f,0,2024-11-16 22:34:59.000000,dcd453db-4ef1-442c-b951-d260365c6a11,1
424d9323-0f7e-47c0-8f6b-e9295d15889a,1,2024-12-27 03:54:32.000000,b255d9c5-2f30-45a0-b0b3-3a91b0697c7b,1
1ca8584d-1a11-44d9-88e2-ea1318723699,-1,2025-01-11 22:21:24.000000,0c9aa28f-27fb-42f5-90af-444e933a77e1,1
e6b5fda1-0ce1-430a-aae7-9a2720c2ee7b,1,2024-12-20 07:34:24.000000,31ec8b74-c14f-4e2b-8671-80b1cfdbf672,1
6b7fdfb9-90a2-4f08-9888-5fc4ac87e097,-1,2024-11-13 20:47:39.000000,681e1c2c-8a3c-47be-a9a5-8a8d932d9c1e,1
7a1932f6-dc2e-483f-9514-8589933faa54,-1,2024-11-27 08:16:51.000000,03c31af5-40f3-4903-9932-995e7c22247a,1
384f210b-229b-47e6-b8f2-0fa0cb9324ed,1,2024-12-03 18:33:56.000000,af2ebfb7-b4ca-4ac3-ace5-f1b5977827d8,1
82885f96-967d-420c-99c1-6e8a68e730a7,1,2024-11-27 17:52:47.000000,eb78cadf-6fd6-405d-b29f-da4465e7a9b3,1
088472b7-77e3-4384-a70d-b21de9cb4c44,1,2024-10-22 16:26:38.000000,832ccb27-83c8-4ec6-ad00-68eb320b9726,1
0731ef35-7e74-401d-9057-77507ad5894a,1,2024-10-26 02:44:21.000000,9cf025c8-5b5e-42fa-805a-e9029a8fcc5d,1
cc17eaba-1633-4f2e-826f-6969b46b356d,-1,2024-12-21 20:39:26.000000,f1689bff-8c15-4dc2-a488-1047ed4c6584,1
72de03ca-276e-4426-a306-26b29f9e5c56,1,2024-10-26 07:35:41.000000,6646f0e5-794e-4b2f-8b8c-e3ee56947511,1
